"销售网点分玩法销售统计","","","","","","","","",""
"JX201","","","","","","","","",""
"日期范围：","2018-08-16~2018-08-16","","","","打印时间：","","","2018-08-17 11:50:01",""
"","","","","","","","","",""
"网点编码","网点名称","游戏编码","游戏名称","激活包数","激活金额","确认包数","确认金额","兑奖张数","兑奖金额"
"3301003043","普通门店","0379","中国红","0","0","0","0","8","65"
"3301003043","普通门店","0442","天下名钻","0","0","0","0","2","25"
"3301003043","普通门店","0444","西游记","1","600","1","600","0","0"
"3301003043","普通门店","0451","麻辣6","0","0","0","0","1","5"
"3301003043","普通门店","0462","体彩顶呱刮十周年庆","0","0","0","0","5","45"
"3301003043","普通门店","0472","绿翡翠 9","1","600","1","600","0","0"
"3301003043","普通门店","0474","动起来","1","600","1","600","0","0"
"3301003043","普通门店","0475","动起来","1","600","1","600","0","0"
"3301003050","普通门店","0091","红宝石8S","0","0","0","0","1","20"
"3301003050","普通门店","0452","旺旺","0","0","0","0","3","9"
"3301003051","普通门店","0451","麻辣6","0","0","0","0","1","20"
"3301003051","普通门店","0462","体彩顶呱刮十周年庆","0","0","0","0","1","20"
"3301003051","普通门店","0473","数字密码","0","0","0","0","1","10"
"3301003055","普通门店","0474","动起来","0","0","0","0","2","10"
"3301003058","普通门店","0215","黑旋风","0","0","0","0","1","30"
"3301003058","普通门店","0292","绿翡翠9","0","0","0","0","2","35"
"3301003058","普通门店","0354","大吉大利","0","0","0","0","3","160"
"3301003058","普通门店","0380","中国红","0","0","0","0","2","30"
"3301003058","普通门店","0381","中国红","0","0","0","0","2","220"
"3301003058","普通门店","0408","7","0","0","0","0","15","360"
"3301003058","普通门店","0465","十倍幸运","0","0","0","0","6","80"
"3301003058","普通门店","0473","数字密码","0","0","0","0","2","30"
"3301003058","普通门店","0474","动起来","0","0","0","0","1","5"
"3301003060","普通门店","0091","红宝石8S","0","0","0","0","2","20"
"3301003060","普通门店","0267","甜蜜蜜","0","0","0","0","35","345"
"3301003060","普通门店","0408","7","0","0","0","0","3","80"
"3301003060","普通门店","0465","十倍幸运","0","0","0","0","1","10"
"3301003060","普通门店","0473","数字密码","0","0","0","0","20","290"
"3301003065","普通门店","0474","动起来","0","0","0","0","1","5"
"3301003069","门店05074","0381","中国红","0","0","0","0","20","1,130"
"3301003069","门店05074","0391","10来运转","0","0","0","0","1","10"
"3301003071","普通门店","0462","体彩顶呱刮十周年庆","0","0","0","0","1","20"
"3301003071","普通门店","0471","全民健身日","0","0","0","0","11","140"
"3301003072","普通门店","0408","7","3","1,800","3","1,800","0","0"
"3301003072","普通门店","0474","动起来","1","600","1","600","0","0"
"3301003072","普通门店","0475","动起来","1","600","1","600","0","0"
"3301003075","普通门店","0334","好开心","0","0","0","0","1","5"
"3301003083","普通门店","0091","红宝石8S","0","0","0","0","1","20"
"3301003083","普通门店","0134","宝石之王","0","0","0","0","1","30"
"3301003083","普通门店","0296","吉星高照","0","0","0","0","1","10"
"3301003083","普通门店","0380","中国红","0","0","0","0","1","20"
"3301003083","普通门店","0408","7","0","0","0","0","2","50"
"3301003083","普通门店","0444","西游记","0","0","0","0","1","80"
"3301003083","普通门店","0446","天降财神","0","0","0","0","1","30"
"3301003083","普通门店","0468","巅峰对决","0","0","0","0","1","5"
"3301003092","普通门店","0292","绿翡翠9","0","0","0","0","3","30"
"3301003092","普通门店","0296","吉星高照","0","0","0","0","1","30"
"3301003092","普通门店","0354","大吉大利","0","0","0","0","1","30"
"3301003092","普通门店","0408","7","0","0","0","0","2","80"
"3301003092","普通门店","0416","点石成金","0","0","0","0","1","20"
"3301003092","普通门店","0465","十倍幸运","0","0","0","0","6","80"
"3301003092","普通门店","0473","数字密码","0","0","0","0","2","20"
"3301003095","普通门店","0475","动起来","0","0","0","0","15","225"
"3301003097","普通门店","0431","粉橙蓝","0","0","0","0","6","65"
"3301003097","普通门店","0473","数字密码","0","0","0","0","1","10"
"3301003107","普通门店","0408","7","0","0","0","0","3","60"
"3301003113","普通门店","0346","年终奖","0","0","0","0","24","100"
"3301003113","普通门店","0468","巅峰对决","0","0","0","0","9","85"
"3301003114","普通门店","0408","7","0","0","0","0","5","220"
"3301003114","普通门店","0459","新时代 动起来","0","0","0","0","2","7"
"3301003114","普通门店","0460","新时代 动起来","0","0","0","0","1","5"
"3301003115","普通门店","0408","7","0","0","0","0","1","30"
"3301003115","普通门店","0451","麻辣6","0","0","0","0","3","25"
"3301003115","普通门店","0466","通吃","0","0","0","0","1","10"
"3301003117","普通门店","0465","十倍幸运","1","600","1","600","0","0"
"3301003117","普通门店","0474","动起来","1","600","1","600","0","0"
"3301003117","普通门店","0475","动起来","1","600","1","600","0","0"
"3301003121","普通门店","0134","宝石之王","0","0","0","0","2","130"
"3301003121","普通门店","0267","甜蜜蜜","0","0","0","0","3","35"
"3301003121","普通门店","0409","日进斗金","0","0","0","0","2","40"
"3301003121","普通门店","0431","粉橙蓝","0","0","0","0","1","10"
"3301003121","普通门店","0442","天下名钻","0","0","0","0","2","20"
"3301003121","普通门店","0445","20倍现金","0","0","0","0","1","20"
"3301003121","普通门店","0451","麻辣6","0","0","0","0","6","65"
"3301003121","普通门店","0465","十倍幸运","0","0","0","0","2","40"
"3301003121","普通门店","0473","数字密码","0","0","0","0","3","30"
"3301003124","普通门店","0416","点石成金","0","0","0","0","8","280"
"3301003124","普通门店","0472","绿翡翠 9","0","0","0","0","19","350"
"3301003125","普通门店","0134","宝石之王","0","0","0","0","1","30"
"3301003125","普通门店","0335","滚雪球","0","0","0","0","1","20"
