"37","山东","3724","滨州市","372423","无棣县","门店","3724230088","3724230088","2018-08-14","0267","甜蜜蜜","3724230088701","5.0","3502673047278","3502673047278099","10","5.0","3724220011","2018-08-06","售出"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834056","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834052","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834069","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3724","滨州市","372423","无棣县","门店","3724230088","3724230088","2018-08-14","0292","绿翡翠9","3724230088701","10.0","3502923943207","3502923943207054","8","20.0","3724220011","2018-08-06","激活"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834099","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3789","省直","","","门店","3789000000","深圳市腾讯计算机系统有限公司","2018-08-14","0463","体彩顶呱刮十周年庆","3789000000702","10.0","3504630332989","3504630332989013","4","500.0","3701002619","2018-07-17","激活"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834119","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3789","省直","","","门店","3789000000","深圳市腾讯计算机系统有限公司","2018-08-14","0446","天降财神","3789000000702","30.0","360446000355815","360446000355815006","10","30.0","3703004946","2018-07-26","售出"
"37","山东","3724","滨州市","372423","无棣县","门店","3724230088","3724230088","2018-08-14","0267","甜蜜蜜","3724230088701","5.0","3502673047278","3502673047278100","10","5.0","3724220011","2018-08-06","售出"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834134","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834259","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834199","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834058","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834061","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3789","省直","","","门店","3789000000","深圳市腾讯计算机系统有限公司","2018-08-14","0463","体彩顶呱刮十周年庆","3789000000702","10.0","3504630332989","3504630332989001","8","10.0","3701002619","2018-07-17","激活"
"37","山东","3703","青岛市","370303","市北一区","门店","3703003822","3703003822","2018-08-14","0468","巅峰对决","3703003822101","5.0","360468000058258","360468000058258020","8","20.0","3703003822","2018-06-30","激活"
"37","山东","3701","济南市","370102","历下区","门店","3701001459","3701001459","2018-08-14","0423","太空寻宝","3701001459102","2.0","3504230337834","3504230337834071","9","2.0","3701001459","2018-08-14","售出"
"37","山东","3789","省直","","","门店","3789000000","深圳市腾讯计算机系统有限公司","2018-08-14","0446","天降财神","3789000000702","30.0","360446000355815","360446000355815005","9","50.0","3703004946","2018-07-26","售出"
